Customer_ID,Age,Gender,Region,Product_Category,Purchase_Amount_USD,Purchase_Date,Campaign,Satisfaction_Score,Returns
2962,40,Male,Asia,Home,132.31,2025-08-09,A,2,1
2963,47,Male,Americas,Home,5.0,2025-06-05,B,3,0
2964,40,Female,Asia,Toys,51.23,2025-04-21,B,5,1
2965,59,Other,Asia,Home,7.48,2025-05-14,C,4,1
2966,60,Male,Americas,Electronics,62.31,2025-05-05,C,5,0
2967,30,Female,Americas,Toys,128.79,2025-01-11,B,5,0
2968,18,Male,Americas,Home,136.92,2024-12-21,C,2,0
2969,48,Female,Americas,Clothing,54.7,2025-05-19,A,3,0
2970,64,Female,Africa,Electronics,74.02,2025-01-07,A,5,0
2971,42,Female,Africa,Electronics,12.47,2025-10-17,C,2,0
2972,62,Other,Europe,Toys,109.92,2025-07-21,B,1,0
2973,59,Female,Asia,Clothing,106.56,2025-03-03,A,5,0
2974,29,Other,Americas,Electronics,93.68,2025-07-16,A,2,0
2975,44,Male,Asia,Clothing,58.5,2025-11-25,C,3,0
2976,53,Female,Africa,Electronics,5.0,2024-12-17,B,1,0
2977,28,Male,Africa,Home,15.54,2025-06-28,A,3,0
2978,53,Other,Asia,Electronics,80.23,2025-01-23,C,2,1
2979,29,Female,Asia,Toys,150.25,2025-02-14,C,3,0
2980,41,Female,Americas,Clothing,116.89,2025-09-22,A,3,1
2981,22,Other,Europe,Home,47.44,2025-01-16,C,3,0
2982,48,Other,Africa,Electronics,44.78,2025-08-13,A,5,0
2983,42,Female,Africa,Toys,72.07,2025-07-08,A,4,0
2984,44,Female,Asia,Toys,66.33,2025-08-19,A,1,0
2985,21,Female,Europe,Home,5.0,2025-10-16,A,5,1
2986,25,Female,Asia,Electronics,7.15,2025-09-10,A,2,0
2987,64,Female,Africa,Electronics,116.39,2025-11-20,A,4,0
2988,68,Male,Africa,Home,41.69,2025-06-29,C,4,0
2989,52,Male,Americas,Home,130.96,2025-04-13,B,2,0
2990,23,Male,Europe,Toys,5.0,2025-01-24,C,3,0
2991,39,Male,Europe,Electronics,100.17,2025-07-20,C,4,0
2992,23,Other,Europe,Clothing,73.55,2024-12-26,A,2,2
2993,60,Female,Asia,Electronics,40.23,2024-12-02,A,3,0
2994,63,Other,Asia,Home,68.41,2025-01-19,B,3,0
2995,25,Male,Americas,Electronics,58.84,2025-04-25,C,4,0
2996,53,Male,Asia,Home,101.28,2025-05-21,A,1,0
2997,62,Male,Africa,Toys,52.01,2025-11-05,A,3,0
2998,29,Male,Americas,Electronics,28.58,2024-12-25,C,2,0
2999,53,Male,Europe,Home,73.92,2025-08-15,A,4,1
3000,29,Male,Africa,Home,116.65,2025-02-10,A,1,0
